IRO_INSTITUTION,PERSON_UID,ID_NUMBER,AGE,CITIZENSHIP_DESC,ETHNICITY,ETHNICITY_DESC,IS_WHITE,GENDER,IS_NON_BINARY,HAWAIIAN_IRO,DEGREE,DEPARTMENT,EDLVL_IRO,FT_PT_STAT,MAJOR_IRO,MAJOR_DESC_IRO,PROGRAM,PROGRAM_DESC
MAN,1742238,23934840,23,US Citizen,JP,Japanese,0,M,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1740092,23913660,23,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BA,SLSC,SR,FT,MICR,Microbiology,MICR-BA,Microbiology-BA
HIL,1761888,24133875,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,MARE,JR,FT,MARE,Marine Science,BS-MARE1,Marine Science-BS
MAN,1762691,24142319,20,US Citizen,VI,Vietnamese,0,M,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1762486,24139932,22,US Citizen,MA,Mixed Asian,0,M,1,N,BS,MEDT,SR,FT,MEDT,Medical Technology,MEDT-BS,Medical Technology-BS
MAN,1760793,24123003,22,US Citizen,JP,Japanese,0,F,1,N,BS,MEDT,SR,FT,MEDT,Medical Technology,MEDT-BS,Medical Technology-BS
MAN,1778961,24305052,32,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,EE,SR,PT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
HIL,1793001,24441967,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,CSCI,SR,FT,CSCI,Computer Science,BS-CSCI1,Computer Science-BS
MAN,1793231,24443943,20,US Citizen,MA,Mixed Asian,0,M,1,N,BS,ENGR,JR,FT,PREN,Pre-Engineering,PREN-BS(40),Pre-Engineering-BS
HIL,1807905,24587257,21,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BA,NATS,SR,FT,PHYS,Physics,BA-PHYS,Physics-BA
MAN,1808064,24588989,23,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,OEST,SR,FT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
MAN,1808256,24590911,21,US Citizen,CH,Chinese,0,M,1,Y,BS,EE,SR,FT,CENG,Computer Engineering,CENG-BS,Computer Engineering-BS
WOA,1806685,24575231,22,US Citizen,FI,Filipino,0,F,1,N,BA,ACMW,JR,PT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
MAN,1806715,24575521,22,US Citizen,HS,Hispanic,0,M,1,N,BA,ICS,JR,PT,ICS,Information & Computer Science,ICS-BA,Information & Computer Sci-BA
MAN,1821739,24728114,19,US Citizen,FI,Filipino,0,F,1,N,BS,EE,JR,FT,CENG,Computer Engineering,CENG-BS,Computer Engineering-BS
MAN,1821741,24728137,20,US Citizen,FI,Filipino,0,F,1,N,BS,ME,JR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1821867,24729361,21,US Citizen,MA,Mixed Asian,0,F,1,N,BS,CEE,SR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1821405,24724702,23,US Citizen,OA,Other Asian,0,F,1,N,BS,HNFA,SR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,1845104,24961715,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,EE,JR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1858195,25090560,19,US Citizen,MA,Mixed Asian,0,F,1,N,BS,MBBE,SR,FT,BENG,Biological Engineering,BENG-BS,Biological Engineering-BS
MAN,1882652,25334587,19,US Citizen,JP,Japanese,0,M,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1882438,25331749,19,US Citizen,MA,Mixed Asian,0,F,1,N,BS,SLSC,JR,FT,MCB,Molecular & Cell Biology,MCB-BS,Molecular & Cell Biology-BS
MAN,1882599,25334044,19,US Citizen,FI,Filipino,0,F,1,N,BS,SLSC,JR,FT,MCB,Molecular & Cell Biology,MCB-BS,Molecular & Cell Biology-BS
MAN,1895252,25458409,22,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BA,PA,JR,FT,ASTR,Astronomy,ASTR-BA,Astronomy-BA
WOA,1920440,25705859,20,US Citizen,FI,Filipino,0,F,1,N,BA,ACMW,JR,FT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
MAN,1920797,25708645,20,US Citizen,MA,Mixed Asian,0,M,1,N,BS,EE,JR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1920183,25703760,20,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ICS,JR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1947677,25975381,41,US Citizen,HS,Hispanic,0,F,1,N,BS,HNFA,SR,FT,FSHN,Food Science & Human Nutrition,FSHN-BS,Food Sci & Human Nutrition-BS
MAN,1960819,26114095,23,Non-Citizen,HS,Hispanic,0,F,1,N,BS,ICS,JR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
HIL,1961693,26123007,19,US Citizen,CH,Chinese,0,F,1,N,BS,MARE,JR,FT,MARE,Marine Science,BS-MARE1,Marine Science-BS
MAN,1960601,26111599,26,US Citizen,CA,Caucasian or White,1,F,1,N,BS,OEST,SR,PT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
MAN,1987283,26380069,24,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,SR,PT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1987900,26386267,19,US Citizen,JP,Japanese,0,M,1,N,BS,HNFA,JR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,2026272,26774532,31,US Citizen,CA,Caucasian or White,1,M,1,N,BS,ICS,JR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,2045417,26975686,23,US Citizen,CA,Caucasian or White,1,M,1,N,BS,ENGR,JR,FT,PREN,Pre-Engineering,PREN-BS(40),Pre-Engineering-BS
HIL,2044817,26969738,19,US Citizen,CA,Caucasian or White,1,F,1,N,BS,MARE,JR,FT,MARE,Marine Science,BS-MARE1,Marine Science-BS
MAN,25089,11919574,50,US Citizen,AA,African American or Black,0,M,1,N,BS,CEE,SR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
WOA,171608,11069650,50,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BA,ACMW,JR,PT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
MAN,904908,15868833,33,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,890676,15765659,34,US Citizen,FI,Filipino,0,F,1,N,BA,SLSC,SR,PT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1204077,17118183,33,US Citizen,CA,Caucasian or White,1,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1209025,17133834,30,US Citizen,MA,Mixed Asian,0,F,1,N,BS,SLSC,SR,PT,MICR,Microbiology,MICR-BS,Microbiology-BS
MAN,1466801,21013828,25,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,ME,SR,PT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
WOA,1582856,22239279,26,US Citizen,FI,Filipino,0,M,1,N,BA,ACMW,SR,FT,CM,Creative Media,BA-CM-DM,BA-Creative Media-DM
MAN,1629636,22733393,25,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1627849,22714993,28,US Citizen,CH,Chinese,0,M,1,N,BS,HNFA,JR,FT,FSHN,Food Science & Human Nutrition,FSHN-BS,Food Sci & Human Nutrition-BS
MAN,1666374,23126577,21,US Citizen,CH,Chinese,0,F,1,N,BA,SLSC,SR,FT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1664730,23109047,24,US Citizen,MA,Mixed Asian,0,M,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1693531,23413087,19,US Citizen,CA,Caucasian or White,1,M,1,N,BA,MATH,JR,FT,MATH,Mathematics,MATH-BA,Mathematics-BA
MAN,1719788,23704040,22,US Citizen,FI,Filipino,0,M,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
WOA,1720413,23711502,23,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BA,ACMW,SR,PT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
MAN,1739577,23908104,21,US Citizen,MA,Mixed Asian,0,M,1,N,BS,CEE,JR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1739609,24942623,20,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1738247,23895258,20,US Citizen,FI,Filipino,0,F,1,N,BA,ACM,JR,FT,CM,Creative Media,CM-BA,Creative Media-BA
HIL,1760488,24119958,58,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SOCS,SR,FT,ENSC,Environmental Science,BS-ENSC,Environmental Science-BS
MAN,1759857,24113708,20,US Citizen,MA,Mixed Asian,0,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1777373,24289212,22,US Citizen,CH,Chinese,0,M,1,N,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1775757,24272648,22,US Citizen,MA,Mixed Asian,0,M,1,N,BS,CEE,SR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1776595,24281340,21,US Citizen,FI,Filipino,0,F,1,N,BS,CEE,SR,FT,CNST,Construction Engineering,CNST-BS,Construction Engineering-BS
MAN,1776827,24283669,22,US Citizen,MA,Mixed Asian,0,F,1,N,BA,SLSC,SR,FT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1776829,24283681,22,US Citizen,CH,Chinese,0,M,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1792138,24434200,22,Resident Alien,CH,Chinese,0,F,1,N,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1805325,24561714,21,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1804613,24554973,21,US Citizen,FI,Filipino,0,F,1,N,BS,EE,SR,FT,CENG,Computer Engineering,CENG-BS,Computer Engineering-BS
MAN,1804839,24557196,22,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,EE,JR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1844866,24959380,21,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,HNFA,JR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,1844585,24957139,21,US Citizen,JP,Japanese,0,F,1,N,BS,HNFA,JR,FT,FSHN,Food Science & Human Nutrition,FSHN-BS,Food Sci & Human Nutrition-BS
MAN,1844728,24957949,21,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BA,ACM,SR,FT,CM,Creative Media,CM-BA,Creative Media-BA
HIL,1843521,24945685,21,US Citizen,AA,African American or Black,0,F,1,N,BA,NATS,SR,FT,MARE,Marine Science,BA-MARE,Marine Science-BA
MAN,1844026,24950924,21,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BA,ACM,JR,FT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1856386,25072928,21,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1869421,25201065,21,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1869571,25202762,21,US Citizen,CH,Chinese,0,M,1,N,BA,ACM,SR,FT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1882069,25328581,21,US Citizen,MA,Mixed Asian,0,F,1,N,BA,ACM,JR,FT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1882048,25328368,23,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1882061,25328500,20,US Citizen,MA,Mixed Asian,0,M,1,N,BS,CEE,JR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
HIL,1881237,25319300,25,US Citizen,CA,Caucasian or White,1,F,1,N,BA,MARE,SR,PT,MARE,Marine Science,BA-MARE1,Marine Science-BA
MAN,1892595,25431557,20,US Citizen,OA,Other Asian,0,F,1,N,BS,SLSC,SR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1892923,25434952,25,US Citizen,CA,Caucasian or White,1,N,0,N,BS,SLSC,JR,FT,BOT,Botany,BOT-BS,Botany-BS
MAN,1908212,25587058,20,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,SR,FT,BOT,Botany,BOT-BS,Botany-BS
MAN,1908506,25589399,20,US Citizen,JP,Japanese,0,F,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1907613,25581662,19,US Citizen,MA,Mixed Asian,0,F,1,N,BS,HNFA,JR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,1919121,25693760,19,US Citizen,MA,Mixed Asian,0,M,1,N,BS,CEE,JR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1930628,25806282,22,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,SR,PT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1959367,26098137,20,US Citizen,GC,Guamanian or Chamorro,0,M,1,N,BS,ENGR,JR,FT,PREN,Pre-Engineering,PREN-BS(40),Pre-Engineering-BS
MAN,1986472,26372124,21,Non-Citizen,CH,Chinese,0,F,1,N,BS,SLSC,SR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,2064777,27171115,22,US Citizen,CA,Caucasian or White,1,M,1,N,BS,TPSS,JR,FT,TAE,Trop Agriculture & Environment,TAE-BS,Trop Ag & the Environment-BS
MAN,1309460,17835476,30,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,CEE,JR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1309998,17841353,30,US Citizen,KO,Korean,0,F,1,N,BS,HNFA,SR,PT,FSHN,Food Science & Human Nutrition,FSHN-BS,Food Sci & Human Nutrition-BS
MAN,1391803,19678360,40,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1466688,21012757,26,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,SLSC,SR,FT,BIOL,Biology,BIOL-BS,Biology-BS
WOA,1520141,21582087,26,US Citizen,FI,Filipino,0,F,1,N,BA,ACMW,SR,FT,CM,Creative Media,BA-CM-COMN,BA-Creative Media-COMN
HIL,1575392,22159959,29,US National or CFAS Citizen,SA,Samoan,0,F,1,N,BS,BIOL,SR,PT,BIOL,Biology,BS-BIOL-EEC1,"Biology-Ecology,Evolutn,Con-BS"
MAN,1572604,22131719,26,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1573361,22139000,25,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,CHEM,SR,FT,BIOC,Biochemistry,BIOC-BS,Biochemistry-BS
MAN,1663677,23098119,23,US Citizen,FI,Filipino,0,F,1,N,BS,MICR,SR,FT,MICR,Microbiology,MICR-BS,Microbiology-BS
WOA,1661673,23077005,23,US Citizen,MA,Mixed Asian,0,F,1,N,BA,ACMW,SR,FT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
MAN,1657812,23034094,21,US Citizen,CH,Chinese,0,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1657821,23034160,21,US Citizen,CH,Chinese,0,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1686288,23338836,25,US Citizen,MA,Mixed Asian,0,M,1,N,BS,ENGR,SR,FT,PREN,Pre-Engineering,PREN-BS(40),Pre-Engineering-BS
MAN,1715278,23653360,24,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,MBBE,SR,FT,MBB,Molecular Biosciences &Biotech,MBB-BS,MolecularBioscience&Biotech-BS
MAN,1717136,23674362,26,Resident Alien,KO,Korean,0,M,1,N,BS,ICS,SR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1714447,23644562,23,US Citizen,MA,Mixed Asian,0,M,1,N,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
HIL,1737099,23883864,22,US Citizen,MA,Mixed Asian,0,F,1,N,BA,BIOL,SR,PT,BIOL,Biology,BA-BIOL1,Biology-BA
MAN,1737699,23889967,23,US Citizen,FI,Filipino,0,M,1,N,BS,CEE,SR,PT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
HIL,1737204,23885030,23,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BA,MATH,SR,FT,MATH,Mathematics,BA-MATH-TCH1,Mathematics-Teaching-BA
MAN,1757037,24085159,22,US Citizen,MA,Mixed Asian,0,F,1,N,BA,SLSC,JR,FT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1775612,24271235,22,US Citizen,CA,Caucasian or White,1,F,1,N,BS,OEST,SR,FT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
MAN,1791032,24423478,22,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BA,ICS,SR,FT,ICS,Information & Computer Science,ICS-BA,Information & Computer Sci-BA
MAN,1791106,24424006,21,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BA,SLSC,SR,FT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1804353,24550946,21,Resident Alien,CH,Chinese,0,F,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1803163,24539732,21,US Citizen,HW,Native Hawaiian or Part-Hawn,0,N,0,Y,BA,ACM,SR,FT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1803204,24540178,22,US Citizen,FI,Filipino,0,M,1,N,BA,ICS,SR,FT,ICS,Information & Computer Science,ICS-BA,Information & Computer Sci-BA
MAN,1817357,24683707,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,ICS,JR,PT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1832931,24842436,28,US Citizen,CA,Caucasian or White,1,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1829098,24801650,21,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1829889,24809410,19,US Citizen,MA,Mixed Asian,0,F,1,N,BS,CEE,JR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1829907,24809551,21,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,HNFA,SR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
HIL,1842766,24938165,20,US Citizen,CA,Caucasian or White,1,M,1,N,BS,NATS,JR,FT,ASTR,Astronomy,BS-ASTR,Astronomy-BS
MAN,1842399,24934523,27,US Citizen,AA,African American or Black,0,M,1,N,BS,CEE,SR,PT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1854512,25054853,21,US Citizen,OA,Other Asian,0,M,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1855079,25059945,21,Resident Alien,CH,Chinese,0,M,1,N,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1854026,25053919,21,US Citizen,CA,Caucasian or White,1,M,1,N,BS,CHEM,SR,FT,CHEM,Chemistry,CHEM-BS,Chemistry-BS
MAN,1854034,25053687,21,US Citizen,CA,Caucasian or White,1,F,1,N,BA,SLSC,JR,FT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1867252,25188358,21,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,HNFA,SR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
MAN,1891685,25422423,23,US Citizen,MA,Mixed Asian,0,M,1,N,BA,ACM,SR,PT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1891320,25418611,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,SLSC,JR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1917197,25674478,20,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,SLSC,JR,FT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1917258,25675325,20,Resident Alien,FI,Filipino,0,M,1,N,BS,CEE,JR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
MAN,1938315,25883963,21,US Citizen,CA,Caucasian or White,1,F,1,N,BA,CHEM,JR,FT,BIOC,Biochemistry,BIOC-BA,Biochemistry-BA
MAN,1946234,25960407,20,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BA,CHEM,JR,FT,BIOC,Biochemistry,BIOC-BA,Biochemistry-BA
MAN,1956844,26072190,23,US Citizen,CA,Caucasian or White,1,F,1,N,BS,SLSC,JR,FT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1984163,26348611,22,Non-Citizen,CH,Chinese,0,M,1,N,BS,SLSC,SR,PT,MB,Marine Biology,MB-BS,Marine Biology-BS
MAN,1984943,26356415,30,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
HIL,2023630,26747587,28,US Citizen,CA,Caucasian or White,1,F,1,N,BS,MARE,JR,FT,MARE,Marine Science,BS-MARE1,Marine Science-BS
MAN,2109771,27632716,21,US Citizen,NO,No Data,0,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,288512,13529179,36,US Citizen,JP,Japanese,0,M,1,N,BS,SLSC,SR,PT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1295342,17693378,29,US Citizen,CH,Chinese,0,M,1,N,BS,MBBE,SR,PT,MBB,Molecular Biosciences &Biotech,MBB-BS,MolecularBioscience&Biotech-BS
MAN,1386794,19624341,29,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1379248,19539291,27,US Citizen,MA,Mixed Asian,0,M,1,N,BS,EE,SR,PT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1516606,21544276,27,US Citizen,KO,Korean,0,F,1,N,BS,ENGR,SR,PT,PREN,Pre-Engineering,PREN-BS(40),Pre-Engineering-BS
WOA,1507266,21444830,27,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BA,ACMW,SR,FT,CM,Creative Media,BA-CM-GCM,BA-Creative Media-GCM
MAN,1621170,25233930,24,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BS,ME,SR,PT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
WOA,1656251,23018103,29,US Citizen,CA,Caucasian or White,1,M,1,N,BA,ACMW,SR,PT,CM,Creative Media,BA-CM-COMN,BA-Creative Media-COMN
MAN,1656683,23022369,25,US Citizen,FI,Filipino,0,M,1,N,BS,MATH,SR,FT,MATH,Mathematics,MATH-BS,Mathematics-BS
MAN,1656872,23024262,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BS,SLSC,JR,PT,BIOL,Biology,BIOL-BS,Biology-BS
MAN,1654215,22996856,24,US Citizen,MA,Mixed Asian,0,M,1,N,BS,ME,SR,PT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1654851,23003589,24,US Citizen,MA,Mixed Asian,0,F,1,N,BS,ME,SR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
HIL,1685760,23332928,24,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,CSCI,SR,PT,CSCI,Computer Science,BS-CSCI1,Computer Science-BS
HIL,1683391,23309065,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,F,1,Y,BA,MATH,SR,FT,MATH,Mathematics,BA-MATH-TCH1,Mathematics-Teaching-BA
MAN,1683616,23312682,24,US Citizen,FI,Filipino,0,F,1,N,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1712181,23617772,23,US Citizen,KO,Korean,0,F,1,N,BA,ACM,SR,PT,CM,Creative Media,CM-BA,Creative Media-BA
MAN,1710350,23597532,23,US Citizen,FI,Filipino,0,M,1,N,BS,ME,SR,PT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1755340,24067500,27,US Citizen,CA,Caucasian or White,1,M,1,N,BA,ICS,SR,FT,ICS,Information & Computer Science,ICS-BA,Information & Computer Sci-BA
MAN,1753996,24053716,22,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
HIL,1753998,24053739,22,US Citizen,FI,Filipino,0,M,1,N,BS,NATS,JR,PT,CSCI,Computer Science,BS-CSCI,Computer Science-BS
MAN,1754304,24056844,23,US Citizen,CH,Chinese,0,N,0,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1788746,24909011,22,US Citizen,CA,Caucasian or White,1,F,1,N,BS,OEST,SR,FT,GES,Global Environmental Science,GES-BS,Global Environmental Sci-BS
MAN,1789225,24405670,22,US Citizen,MX,Mixed Race (2 or more),0,F,1,N,BA,SLSC,SR,FT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1787285,24387373,22,US Citizen,HW,Native Hawaiian or Part-Hawn,0,M,1,Y,BS,EE,SR,FT,EE,Electrical Engineering,EE-BS,Electrical Engineering-BS
MAN,1787963,24393889,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,HNFA,SR,FT,ANSC,Animal Sciences,ANSC-BS,Animal Sciences-BS
HIL,1801048,24518061,21,US Citizen,CA,Caucasian or White,1,F,1,N,BS,NATS,SR,FT,MARE,Marine Science,BS-MARE,Marine Science-BS
HIL,1802279,24530688,20,US Citizen,FI,Filipino,0,F,1,N,BA,BIOL,JR,FT,BIOL,Biology,BA-BIOL1,Biology-BA
MAN,1800182,24511811,21,US Citizen,FI,Filipino,0,M,1,N,BS,ICS,SR,FT,CSCI,Computer Science,CSCI-BS,Computer Science-BS
MAN,1815786,24668139,22,US Citizen,MX,Mixed Race (2 or more),0,M,1,N,BA,SLSC,SR,FT,BIOL,Biology,BIOL-BA,Biology-BA
MAN,1815883,24669073,20,US Citizen,CH,Chinese,0,F,1,N,BS,ME,JR,FT,ME,Mechanical Engineering,ME-BS,Mechanical Engineering-BS
MAN,1828597,24796570,21,US Citizen,CA,Caucasian or White,1,M,1,N,BS,CEE,SR,FT,CE,Civil Engineering,CE-BS,Civil Engineering-BS
